US,BATCH,LON,LAT,TIME,V,C
51401351391304,5457,121.4759199,31.3654158,2018/01/01 09:55:40,1.9,77.45
51401351391304,5457,121.4822819,31.3665205,2018/01/01 10:01:14,1.72,70.89
51401351391304,5457,121.4985256,31.3745654,2018/01/01 10:17:26,3.02,56.02
51401351391304,5457,121.503183,31.383683,2018/01/01 10:27:34,2.26,40.78
51401351391304,5457,121.5093415,31.3896231,2018/01/01 10:35:16,1.88,40.37
51401351391304,5457,121.5198174,31.3955668,2018/01/01 10:45:39,1.85,69.33
51401351391304,5457,121.5215564,31.3980906,2018/01/01 10:48:09,2.73,16.63
51401351391304,5457,121.5200558,31.4034944,2018/01/01 10:51:38,3.04,330.18
51401351391304,5457,121.5076841,31.415851,2018/01/01 10:59:46,3.88,325.27
51401351391304,5457,121.4798081,31.4515198,2018/01/01 11:18:25,3.69,318.56
51401351391304,5457,121.4653228,31.4632845,2018/01/01 11:25:57,4.27,313.41
51401351391304,5457,121.4305915,31.4996864,2018/01/01 11:46:01,4.24,315.69
51401351391304,5457,121.379679,31.526794,2018/01/01 12:09:34,3.98,300.09
51401351391393,5564,121.53929,31.34235,2018/01/01 09:37:26,2.29,110.65
51401351391393,5564,121.5507783,31.3377848,2018/01/01 09:46:30,2.5,125.3
51401351391393,5564,121.5559573,31.3317604,2018/01/01 09:52:11,2.06,154.54
51401351391393,5564,121.5580763,31.323848,2018/01/01 09:58:11,2.53,176.32
51401351391393,5564,121.5574783,31.3040314,2018/01/01 10:13:00,2.29,164.1
51401351391393,5564,121.56475,31.288003,2018/01/01 10:25:59,2.54,154.08
51401351391393,5564,121.5649093,31.2784651,2018/01/01 10:33:20,2.34,190.77
51401351391393,5564,121.5557231,31.2669181,2018/01/01 10:44:01,2.8,229.17
51401351391393,5564,121.5362867,31.2535832,2018/01/01 10:58:33,3.17,238.64
51401351391393,5564,121.5169498,31.2495067,2018/01/01 11:09:48,3.42,265.08
51401351391393,5564,121.50212,31.249559,2018/01/01 11:18:14,2.77,269.17
51401351391393,5564,121.4887048,31.2436157,2018/01/01 11:27:11,2.6,223.36
51401351391393,5564,121.4877118,31.2391892,2018/01/01 11:30:58,2.24,171.17
51401351391393,5564,121.4887316,31.2366865,2018/01/01 11:33:13,2.25,147.88
51401351391393,5564,121.5043043,31.2214317,2018/01/01 11:48:25,3.63,114.92
51401351392009,6303,121.4687,31.3612333,2018/01/01 09:51:42,0.7,94.41
51401351392009,6303,121.475821,31.3654183,2018/01/01 10:02:44,1.82,65.48
51401351392009,6303,121.4807848,31.3660367,2018/01/01 10:06:46,2.27,93.41
51401351392009,6303,121.4952374,31.373018,2018/01/01 10:20:47,2.01,54.63
51401351392009,6303,121.4994262,31.3736126,2018/01/01 10:24:33,2.79,34.76
51401351392009,6303,121.5040669,31.3848526,2018/01/01 10:33:37,1.4,20.12
51401351392009,6303,121.5119948,31.3911877,2018/01/01 10:40:42,2.63,76.95
51401351392009,6303,121.5270321,31.3943387,2018/01/01 10:50:09,2.82,121.76
51401351392009,6303,121.5737422,31.3851401,2018/01/01 11:20:50,2.32,111.74
51401351392009,6303,121.6516822,31.3478406,2018/01/01 12:17:43,2.7,118.59
51401351392009,6303,121.6869863,31.3245132,2018/01/01 12:41:18,3.24,129.94
51401351392009,6303,121.7307985,31.2890158,2018/01/01 13:09:02,3.36,135.6
51401351392009,6303,121.8241953,31.1920364,2018/01/01 14:09:01,4.27,140.97
51401351392009,6303,121.8578105,31.1626656,2018/01/01 14:27:08,4.28,132.23
51401351392009,6303,121.883629,31.1431175,2018/01/01 14:39:28,4.6,129.36
51401351392009,6303,121.9124903,31.1242297,2018/01/01 14:51:39,4.92,124.26
51401351392009,6303,122.0427605,31.0555673,2018/01/01 15:41:32,4.87,122.12
51401351392009,6303,122.1049424,31.0215151,2018/01/01 16:07:15,4.26,123.69
51401351392009,6303,122.1502228,30.9942621,2018/01/01 16:27:34,4.36,132.47
51401351392009,6303,122.1618089,30.9822408,2018/01/01 16:34:34,3.97,147.95
51401351392009,6303,122.1675114,30.9719546,2018/01/01 16:39:45,4.4,170.12
51401351392009,6303,122.1689721,30.9485348,2018/01/01 16:50:27,4.06,181.0
51401351392009,6303,122.1664708,30.9310033,2018/01/01 16:58:33,4.01,191.88
51401351392009,6303,122.1575478,30.898121,2018/01/01 17:14:03,4.0,189.11
51401351392009,6303,122.1298889,30.8266608,2018/01/01 17:50:27,3.71,198.51
51401351392009,6303,122.1021141,30.7829259,2018/01/01 18:14:45,3.81,208.83
51401351392370,6729,121.33022,31.5250067,2018/01/01 10:08:00,1.55,88.41
51401351392370,6729,121.3343286,31.5293369,2018/01/01 10:11:27,5.78,28.41
51401351392370,6729,121.3351518,31.5376897,2018/01/01 10:15:16,4.66,4.04
51401351392370,6729,121.3301287,31.5520413,2018/01/01 10:21:29,4.86,313.69
51401351392370,6729,121.3198069,31.5674295,2018/01/01 10:28:59,4.34,325.43
51401351393639,8337,122.6666333,31.0990833,2018/01/01 10:44:44,6.02,9.47
51401351393639,8337,122.6860333,31.1840333,2018/01/01 11:12:29,5.73,11.82
51401351393639,8337,122.68775,31.1956333,2018/01/01 11:16:14,5.77,5.46
51401351393639,8337,122.6886333,31.2287833,2018/01/01 11:26:44,6.04,1.23
51401351393639,8337,122.6957833,31.2696,2018/01/01 11:40:15,5.57,5.16
51401351393639,8337,122.6943666,31.2835,2018/01/01 11:44:45,5.71,355.12
51401351393639,8337,122.7037333,31.3376333,2018/01/01 12:02:45,5.59,5.52
51401351393639,8337,122.7099333,31.3956167,2018/01/01 12:21:30,5.92,5.85
51401351393639,8337,122.70725,31.4448167,2018/01/01 12:37:15,5.9,357.15
51401351393639,8337,122.70895,31.48535,2018/01/01 12:56:01,3.28,7.3
51401351393639,8337,122.7067667,31.5004833,2018/01/01 13:08:01,2.22,350.67
51401351393639,8337,122.6989333,31.5061334,2018/01/01 13:15:31,2.14,298.0
51401351393639,8337,122.68405,31.5102667,2018/01/01 13:29:01,1.79,282.68
51401351393639,8337,122.66465,31.5123833,2018/01/01 13:47:02,1.71,275.73
51401351393639,8337,122.651,31.5167,2018/01/01 14:01:17,1.7,283.75
51401351393639,8337,122.64485,31.51695,2018/01/01 14:07:17,1.75,259.68
51401351393639,8337,122.6432994,31.5138334,2018/01/01 14:09:32,2.84,187.49
51401351393639,8337,122.6456493,31.51015,2018/01/01 14:11:47,4.73,130.99
51401351393639,8337,122.6999833,31.4912667,2018/01/01 14:44:48,5.24,106.22
51401351393639,8337,122.7039167,31.48075,2018/01/01 14:56:03,4.35,122.5
51401351393639,8337,122.6742167,31.4914,2018/01/01 15:29:49,1.43,299.83
51401351393639,8337,122.6687333,31.4927167,2018/01/01 15:35:49,1.57,275.02
51401351393639,8337,122.6709342,31.4918497,2018/01/01 15:38:04,0.92,118.81
51401351393639,8337,122.6684669,31.4913667,2018/01/01 15:41:04,2.84,266.86
51401351393639,8337,122.6787833,31.4846,2018/01/01 16:20:49,1.14,71.17
51401351393639,8337,122.6819667,31.43205,2018/01/01 16:37:20,6.31,173.64
51401351393639,8337,122.6813833,31.3678,2018/01/01 16:57:35,5.82,179.18
51401351393639,8337,122.68415,31.2936667,2018/01/01 17:21:36,5.58,173.05
51401351393639,8337,122.6820333,31.2543,2018/01/01 17:34:21,5.7,183.25
51401351393639,8337,122.6941333,31.1662,2018/01/01 18:02:51,5.89,165.99
51401351393639,8337,122.6982,31.0966334,2018/01/01 18:24:37,5.96,177.12
51401351394299,9159,121.561105,31.3322317,2018/01/01 10:57:32,0.02,-1.0
51401351394299,9159,121.5558523,31.3336818,2018/01/02 07:17:18,3.56,329.84
51401351394299,9159,121.5481835,31.3400467,2018/01/02 07:20:59,6.26,300.24
51401351394299,9159,121.5273605,31.3458879,2018/01/02 07:27:19,5.41,294.53
51401351394299,9159,121.5098352,31.3542021,2018/01/02 07:33:05,4.76,299.71
51401351394299,9159,121.5023288,31.358786,2018/01/02 07:36:16,4.55,312.26
51401351394299,9159,121.4995308,31.3631444,2018/01/02 07:38:06,6.26,337.72
51401351394299,9159,121.4982358,31.3731382,2018/01/02 07:42:07,4.53,6.36
51401351394299,9159,121.5035563,31.3857383,2018/01/02 07:47:16,4.98,34.02
51401351394299,9159,121.5103613,31.3918773,2018/01/02 07:51:20,3.62,63.8
51401351394299,9159,121.5234808,31.3955432,2018/01/02 07:55:24,6.12,74.31
51401351394299,9159,121.5295614,31.3994823,2018/01/02 07:57:36,6.45,34.2
51401351394299,9159,121.5273403,31.4113561,2018/01/02 08:02:49,4.74,341.45
51401351394299,9159,121.5215747,31.4192907,2018/01/02 08:07:20,4.12,318.12
51401351394299,9159,121.5001559,31.432786,2018/01/02 08:18:27,3.81,314.8
51401351394299,9159,121.4871725,31.4441692,2018/01/02 08:27:03,3.44,317.1
51401351394299,9159,121.4760589,31.4572698,2018/01/02 08:36:05,2.95,316.55
51401351394299,9159,121.4222721,31.5009378,2018/01/02 09:09:26,3.8,311.41
51401351394299,9159,121.3704795,31.5302289,2018/01/02 09:35:18,4.05,303.14
51401351394299,9159,121.3488554,31.5441495,2018/01/02 09:45:55,3.97,310.9
51401351394299,9159,121.3361963,31.5547922,2018/01/02 09:52:45,3.91,317.36
51401351394299,9159,121.2844552,31.6071301,2018/01/02 10:22:54,4.25,319.57
51401351394299,9159,121.2478836,31.6384829,2018/01/02 10:41:38,4.51,308.58
51401351395096,177,121.3696667,31.4976333,2018/01/01 11:20:50,0.01,-1.0
51401351395096,177,121.3661937,31.5118313,2018/01/01 14:36:19,3.04,341.95
51401351395096,177,121.3569706,31.5259109,2018/01/01 14:45:50,3.11,356.65
51401351395096,177,121.3576589,31.5331929,2018/01/01 14:49:19,4.21,358.55
51401351395096,177,121.3560063,31.539646,2018/01/01 14:52:19,4.41,334.33
51401351395096,177,121.3223944,31.570508,2018/01/01 15:14:48,3.29,316.99
51401351395273,448,121.3321883,31.5301733,2018/01/01 11:19:50,1.49,200.11
51401351395273,448,121.3288862,31.5219931,2018/01/01 11:31:31,1.55,236.5
51401351395273,448,121.2999377,31.5187936,2018/01/01 11:59:15,2.23,257.04
51401351395273,448,121.2819408,31.5106874,2018/01/01 12:23:29,0.9,249.73
51401351395368,590,121.5101033,31.3921783,2018/01/01 11:21:18,3.68,237.7
51401351395368,590,121.5034579,31.3868847,2018/01/01 11:25:19,3.36,210.97
51401351395368,590,121.4995794,31.3802229,2018/01/01 11:29:17,3.61,200.92
51401351395368,590,121.4973552,31.3700669,2018/01/01 11:34:36,3.54,177.01
51401351395368,590,121.4992057,31.362789,2018/01/01 11:38:35,3.48,157.07
51401351395368,590,121.5038224,31.3569665,2018/01/01 11:42:21,3.84,132.48
51401351395368,590,121.5100514,31.3530794,2018/01/01 11:45:51,3.65,123.72
51401351395368,590,121.5503577,31.3374798,2018/01/01 12:05:51,3.75,127.84
51401351395368,590,121.5570601,31.3278428,2018/01/01 12:12:04,3.6,168.9
51401351395368,590,121.5648923,31.2800853,2018/01/01 12:38:53,3.9,200.64
51401351395368,590,121.5585337,31.2699591,2018/01/01 12:45:23,3.49,222.3
51401351395368,590,121.492043,31.2463569,2018/01/01 13:20:38,3.37,241.15
51401351398027,4133,121.5136333,31.4023167,2018/01/01 12:31:48,1.84,131.26
51401351398027,4133,121.519498,31.3992526,2018/01/01 12:36:59,2.44,125.81
51401351398027,4133,121.5208136,31.3969939,2018/01/01 12:39:03,2.66,187.82
51401351398027,4133,121.5098346,31.39157,2018/01/01 12:45:17,3.32,232.53
51401351398027,4133,121.5014369,31.3834261,2018/01/01 12:50:58,3.05,211.66
51401351398027,4133,121.4975891,31.3720325,2018/01/01 12:58:01,3.4,185.93
51401351398027,4133,121.4983071,31.3655425,2018/01/01 13:02:09,2.27,133.2
51401351398027,4133,121.5003377,31.3649823,2018/01/01 13:04:12,1.3,60.4
51401351398222,4360,121.3936167,31.4912633,2018/01/01 12:37:23,4.77,94.6
51401351398222,4360,121.4254086,31.4781381,2018/01/01 13:00:25,2.35,108.36
51401351398222,4360,121.4356345,31.4722059,2018/01/01 13:09:41,2.54,134.55
51401351398222,4360,121.4475578,31.4585559,2018/01/01 13:24:04,2.27,139.8
51401351398222,4360,121.4590187,31.4483298,2018/01/01 13:35:26,2.33,135.07
51401351398222,4360,121.5164874,31.406148,2018/01/01 14:21:01,2.89,134.75
51401351398222,4360,121.5200956,31.401352,2018/01/01 14:24:39,2.87,157.24
51401351398222,4360,121.5206417,31.3969483,2018/01/01 14:27:39,2.75,201.12
51401351398222,4360,121.5072189,31.389998,2018/01/01 14:37:09,2.78,229.21
51401351398222,4360,121.4988934,31.3785921,2018/01/01 14:46:20,2.85,199.07
51401351398222,4360,121.4973794,31.3699677,2018/01/01 14:52:21,2.51,171.87
51401351398222,4360,121.5002654,31.3607953,2018/01/01 14:58:47,2.73,153.64
51401351398222,4360,121.5079047,31.3544797,2018/01/01 15:05:06,2.57,125.63
51401351398222,4360,121.5195522,31.348387,2018/01/01 15:13:18,2.65,116.53
51401351398222,4360,121.5444373,31.3402868,2018/01/01 15:29:47,2.31,115.31
51401351398222,4360,121.5541469,31.333969,2018/01/01 15:37:47,2.41,144.46
51401351400082,6590,121.4497067,31.3557333,2018/01/01 13:48:44,0.73,74.81
51401351400082,6590,121.4663066,31.3602267,2018/01/01 14:01:45,2.72,85.79
51401351400082,6590,121.4985877,31.3744923,2018/01/01 14:24:44,2.57,47.34
51401351400082,6590,121.5034399,31.3839035,2018/01/01 14:32:44,2.46,35.71
51401351400082,6590,121.51032,31.39052,2018/01/01 14:39:16,2.53,51.08
51401351400082,6590,121.5240267,31.3945167,2018/01/01 14:48:15,2.57,81.4
51401351400082,6590,121.5698573,31.3861132,2018/01/01 15:14:16,3.02,100.94
51401351400082,6590,121.5976827,31.3860005,2018/01/01 15:28:37,2.89,93.91
51401351400082,6590,121.6281536,31.3833005,2018/01/01 15:44:15,1.54,50.84
51401351400082,6590,121.6646173,31.3769224,2018/01/01 16:02:42,3.25,96.69
51401351400082,6590,121.6817705,31.3772428,2018/01/01 16:13:06,1.24,63.75
51401351400767,7424,121.30105,31.5734333,2018/01/01 14:14:34,1.81,147.21
51401351400767,7424,121.3180581,31.551667,2018/01/01 14:40:17,2.26,134.84
51401351400767,7424,121.3536509,31.5207386,2018/01/01 15:17:04,2.36,132.78
51401351400887,7572,121.36811,31.5148117,2018/01/01 14:17:58,0.03,-1.0
51401351400887,7572,121.3700566,31.5111934,2018/01/01 14:30:28,2.18,158.19
51401351400887,7572,121.3828083,31.50015,2018/01/01 14:41:56,3.21,123.97
51401351400887,7572,121.4299226,31.4740975,2018/01/01 15:12:23,2.66,129.83
51401351400887,7572,121.495243,31.4237127,2018/01/01 15:58:25,3.22,128.41
51401351400887,7572,121.5097334,31.4162161,2018/01/01 16:06:38,3.08,110.16
51401351400887,7572,121.5191057,31.4149569,2018/01/01 16:11:27,2.77,91.2
51401351400887,7572,121.5337715,31.4156923,2018/01/01 16:19:49,3.25,68.47
51401351400887,7572,121.5303591,31.4087701,2018/01/01 23:40:15,3.42,216.31
51401351400887,7572,121.5199196,31.3962838,2018/01/01 23:49:04,3.06,224.69
51401351400887,7572,121.5074803,31.3903762,2018/01/01 23:56:48,2.8,227.11
51401351400887,7572,121.5009005,31.3826153,2018/01/02 00:02:57,3.31,207.74
51401351400887,7572,121.4976099,31.3728192,2018/01/02 00:08:41,3.66,186.93
51401351400887,7572,121.4991129,31.3629828,2018/01/02 00:16:03,2.3,165.62
51401351400887,7572,121.5020917,31.3586228,2018/01/02 00:20:35,1.83,140.74
51401351400887,7572,121.5121242,31.3507401,2018/01/02 00:55:08,5.53,160.2
51401351400887,7572,121.5026078,31.3574115,2018/01/02 09:58:35,1.39,314.52
51401351400887,7572,121.4982034,31.363822,2018/01/02 10:12:35,1.73,9.67
51401351400887,7572,121.5016197,31.3813205,2018/01/02 10:29:24,1.84,28.71
51401351400887,7572,121.5086944,31.3898861,2018/01/02 10:40:14,1.77,56.79
51401351400887,7572,121.5222908,31.3949866,2018/01/02 10:53:18,1.7,74.23
51401351400887,7572,121.5229798,31.3995554,2018/01/02 10:57:04,3.8,333.29
51401351400887,7572,121.5195481,31.4157654,2018/01/02 11:05:48,3.78,343.74
51401351400887,7572,121.4967642,31.4318702,2018/01/02 11:15:35,6.24,305.85
51401351400887,7572,121.4295033,31.5000465,2018/01/02 11:49:50,5.18,319.85
51401351400887,7572,121.3789489,31.5300833,2018/01/02 12:10:50,4.56,307.01
51401351400887,7572,121.3501038,31.5493033,2018/01/02 12:23:20,4.62,304.23
51401351401020,7721,121.47811,31.367945,2018/01/01 14:21:40,0.04,-1.0
51401351401020,7721,121.4797463,31.3658983,2018/01/01 18:17:32,3.13,82.94
51401351401020,7721,121.4817907,31.3663909,2018/01/01 18:18:54,1.66,245.33
51401351401020,7721,121.4954409,31.3731638,2018/01/01 18:31:01,2.38,79.51
51401351401020,7721,121.4978985,31.3727645,2018/01/01 18:33:01,2.35,64.74
51401351401020,7721,121.50309,31.3837747,2018/01/01 18:39:03,4.09,27.84
51401351401020,7721,121.5068414,31.3882474,2018/01/01 18:41:33,3.95,42.27
51401351401020,7721,121.5221327,31.3957615,2018/01/01 18:48:37,3.89,52.7
51401351401020,7721,121.5231397,31.397801,2018/01/01 18:50:04,2.69,338.71
51401351401020,7721,121.5158419,31.4004158,2018/01/01 18:57:49,0.39,124.59
51401351401020,7721,121.5190589,31.4018269,2018/01/02 00:24:55,3.79,50.01
51401351401020,7721,121.5189674,31.4041345,2018/01/02 00:26:25,3.71,337.73
51401351401020,7721,121.5147012,31.4081531,2018/01/02 00:28:55,4.9,313.65
51401351401020,7721,121.4985259,31.4159854,2018/01/02 00:35:56,4.38,289.56
51401351401020,7721,121.4732074,31.4193896,2018/01/02 00:49:25,2.41,270.0
51401351401340,8110,121.459745,31.3594967,2018/01/01 14:37:18,0.0,-1.0
51401351401340,8110,121.4678157,31.3608165,2018/01/01 15:29:32,3.26,69.12
51401351401340,8110,121.4751885,31.3653215,2018/01/01 15:34:34,2.93,55.73
51401351401340,8110,121.4812499,31.3662824,2018/01/01 15:38:06,2.88,80.62
51401351401340,8110,121.4981564,31.3735899,2018/01/01 15:49:41,3.42,87.27
51401351401340,8110,121.5044046,31.3852218,2018/01/01 15:55:16,4.5,40.63
51401351401340,8110,121.5091254,31.3898585,2018/01/01 15:57:48,4.67,43.88
51401351401340,8110,121.519291,31.3940298,2018/01/01 16:01:51,4.3,58.82
51401351401340,8110,121.5211535,31.3964876,2018/01/01 16:03:22,2.88,353.91
51401351401340,8110,121.5201289,31.4012217,2018/01/01 16:05:53,3.36,336.36
51401351401340,8110,121.514228,31.409167,2018/01/01 16:11:29,2.81,315.46
51401351401340,8110,121.4887724,31.4192399,2018/01/01 16:27:05,3.11,290.37
51401351401340,8110,121.4794958,31.4245267,2018/01/01 16:33:06,2.37,316.62
51401351401980,8879,121.344355,31.53075,2018/01/01 15:19:58,2.71,133.28
51401351401980,8879,121.36904,31.5097647,2018/01/01 15:38:51,2.48,154.71
51401351401980,8879,121.3912456,31.4955557,2018/01/01 15:52:29,1.86,179.61
51401351401980,8879,121.4226174,31.4807603,2018/01/01 16:08:53,3.39,115.59
51401351401980,8879,121.4510332,31.4610638,2018/01/01 16:23:34,4.09,135.41
51401351401980,8879,121.4788222,31.4365456,2018/01/01 16:38:35,4.16,134.39
51401351401980,8879,121.5304548,31.4177816,2018/01/01 17:04:16,3.21,101.17
51401351401980,8879,121.5317025,31.420134,2018/01/01 17:08:21,0.82,2.72
51401351402351,9342,121.3952833,31.4935417,2018/01/01 15:13:16,3.7,123.07
51401351402351,9342,121.4309146,31.4736849,2018/01/01 15:31:12,5.13,135.56
51401351402351,9342,121.5160611,31.4101586,2018/01/01 16:21:52,3.6,134.33
51401351402351,9342,121.5214796,31.4030259,2018/01/01 16:26:22,3.3,154.26
51401351402351,9342,121.5223262,31.3981823,2018/01/01 16:29:22,3.02,175.52
51401351402351,9342,121.5207356,31.3959469,2018/01/01 16:31:23,2.6,248.03
51401351402351,9342,121.5127555,31.3931833,2018/01/01 16:37:52,1.99,240.29
51401351402351,9342,121.5041688,31.3875235,2018/01/01 16:46:23,2.01,219.19
51401351402351,9342,121.4974188,31.3744325,2018/01/01 16:59:53,1.67,187.2
51401351402351,9342,121.4980213,31.3643513,2018/01/01 17:09:24,2.03,175.85
51401351402351,9342,121.5009924,31.3592417,2018/01/01 17:14:53,1.93,153.92
51401351402351,9342,121.5102598,31.3523934,2018/01/01 17:25:06,1.64,120.65
51401351402351,9342,121.5517431,31.3349478,2018/01/01 18:05:53,1.9,140.71
51401351402961,95,121.5137333,31.35344,2018/01/01 15:26:55,3.67,302.13
51401351402961,95,121.5021492,31.3603043,2018/01/01 15:32:56,4.01,323.1
51401351402961,95,121.4986311,31.3723031,2018/01/01 15:38:55,3.75,4.76
51401351402961,95,121.500089,31.3782907,2018/01/01 15:41:55,3.86,19.16
51401351402961,95,121.504572,31.3856506,2018/01/01 15:45:56,3.99,34.95
51401351402961,95,121.5207671,31.3973823,2018/01/01 15:54:56,3.27,31.41
51401351402961,95,121.5194088,31.4034574,2018/01/01 15:58:56,2.71,335.05
51401351402961,95,121.510504,31.4107485,2018/01/01 16:06:56,2.22,306.46
51401351402961,95,121.5016113,31.4146368,2018/01/01 16:13:56,2.22,295.21
51401351402961,95,121.4891883,31.4175896,2018/01/01 16:22:56,2.45,289.39
51401351402961,95,121.4777263,31.418098,2018/01/01 16:31:56,0.55,254.15
51401351402961,95,121.4869526,31.4182157,2018/01/01 19:26:30,3.19,100.13
51401351402961,95,121.4926483,31.4153311,2018/01/01 19:29:58,2.59,127.34
51401351402961,95,121.4982564,31.4165356,2018/01/01 22:10:54,1.73,104.66
51401351402961,95,121.5084428,31.4120482,2018/01/01 22:20:54,1.81,127.6
51401351402961,95,121.5191596,31.4033468,2018/01/01 22:33:54,1.96,149.2
51401351402961,95,121.519754,31.3961332,2018/01/01 22:39:56,2.95,210.43
51401351402961,95,121.5073058,31.3902523,2018/01/01 22:46:25,3.74,226.64
51401351402961,95,121.5011858,31.3828861,2018/01/01 22:50:54,3.74,204.14
51401351402961,95,121.4977805,31.3740629,2018/01/01 22:55:27,3.58,188.16
51401351402961,95,121.4985799,31.3634982,2018/01/01 23:00:54,3.54,162.63
51401351402961,95,121.5018811,31.3584687,2018/01/01 23:03:58,3.39,135.42
51401351402961,95,121.509481,31.3531159,2018/01/01 23:08:24,3.6,122.71
51401351402961,95,121.5220576,31.3468545,2018/01/01 23:14:55,3.36,116.09
51401351402961,95,121.543991,31.339498,2018/01/01 23:25:25,3.41,114.32
51401351402961,95,121.5520351,31.3334471,2018/01/01 23:30:24,3.29,146.69
51401351402961,95,121.5556962,31.3259409,2018/01/01 23:34:54,3.39,167.45
51401351402961,95,121.5567923,31.305858,2018/01/01 23:45:47,3.48,174.83
51401351402961,95,121.562601,31.2868849,2018/01/01 23:55:49,3.51,166.58
51401351402961,95,121.5623993,31.2773203,2018/01/02 00:01:05,3.3,197.71
51401351402961,95,121.5517193,31.2662117,2018/01/02 00:09:05,3.56,234.95
51401351402961,95,121.532011,31.2532705,2018/01/02 00:20:55,3.46,243.46
51401351402961,95,121.5158345,31.2501937,2018/01/02 00:28:54,1.57,340.48
51401351402961,95,121.5017742,31.2500151,2018/01/02 00:35:33,3.32,257.87
51401351402961,95,121.4889368,31.244168,2018/01/02 00:42:24,3.57,224.37
51401351402961,95,121.4874582,31.2408909,2018/01/02 00:44:26,3.2,187.97
51401351402961,95,121.5038443,31.2207607,2018/01/02 00:58:17,3.57,152.52
51401351402961,95,121.503173,31.211796,2018/01/02 01:03:17,3.55,210.52
51401351402961,95,121.4928173,31.1976053,2018/01/02 01:12:17,3.81,224.28
51401351402961,95,121.4884337,31.1951049,2018/01/02 01:14:48,3.51,242.79
51401351402961,95,121.4684791,31.1895751,2018/01/02 01:24:48,3.31,248.05
51401351402961,95,121.4600068,31.1781634,2018/01/02 01:32:48,3.42,200.52
51401351402961,95,121.4636803,31.1624125,2018/01/02 01:41:48,3.36,178.82
51401351402961,95,121.4517977,31.1460044,2018/01/02 01:52:48,3.52,223.22
51401351403542,911,121.538755,31.3954517,2018/01/01 15:47:36,2.72,293.99
51401351403542,911,121.5326596,31.3964626,2018/01/01 15:51:05,2.69,281.18
51401351403542,911,121.5210535,31.395313,2018/01/01 15:57:34,3.42,262.34
51401351403542,911,121.509374,31.391134,2018/01/01 16:04:40,2.56,237.61
51401351403542,911,121.5039456,31.3868161,2018/01/01 16:08:45,2.76,216.18
51401351403542,911,121.4995834,31.3800681,2018/01/01 16:13:51,3.1,203.44
51401351403542,911,121.4972839,31.3692278,2018/01/01 16:21:10,3.37,175.29
51401351403542,911,121.5001652,31.360682,2018/01/01 16:26:52,3.13,152.72
51401351403542,911,121.5078853,31.3542469,2018/01/01 16:33:05,2.6,116.68
51401351403542,911,121.5260691,31.3455788,2018/01/01 16:45:01,3.2,112.71
51401351403542,911,121.5466843,31.339295,2018/01/01 16:57:35,2.74,118.98
51401351403542,911,121.5538096,31.3341886,2018/01/01 17:02:48,2.75,141.64
51401351403542,911,121.5579272,31.3240982,2018/01/01 17:10:05,2.53,180.33
51401351403542,911,121.557029,31.3041279,2018/01/01 17:23:50,2.76,171.95
51401351403542,911,121.5634575,31.2910235,2018/01/01 17:33:32,2.74,155.2
51401351403542,911,121.5644185,31.278989,2018/01/01 17:41:44,2.94,189.06
51401351403542,911,121.5624124,31.2746816,2018/01/01 17:44:49,3.2,213.98
51401351403542,911,121.5549235,31.2671502,2018/01/01 17:51:34,2.54,227.55
51401351403542,911,121.5320381,31.251907,2018/01/01 18:08:36,3.51,242.72
51401351403542,911,121.5241952,31.2495029,2018/01/01 18:13:21,2.81,263.57
51401351403542,911,121.503155,31.250253,2018/01/01 18:25:45,2.51,262.95
51401351403542,911,121.492867,31.2468037,2018/01/01 18:32:06,2.42,243.94
51401351403542,911,121.4881051,31.2434345,2018/01/01 18:35:39,2.54,210.63
51401351403542,911,121.4874165,31.2405565,2018/01/01 18:37:40,2.72,174.12
51401351403542,911,121.4901803,31.2348276,2018/01/01 18:41:55,3.09,150.87
51401351403542,911,121.5015624,31.2249957,2018/01/01 18:51:09,2.63,140.89
51401351403542,911,121.5051237,31.2162398,2018/01/01 18:57:12,2.96,180.75
51401351403542,911,121.4920763,31.1968236,2018/01/01 19:12:29,4.28,238.23
51401351403542,911,121.4629898,31.1863574,2018/01/01 19:32:03,2.93,239.24
51401351403542,911,121.460649,31.1832938,2018/01/01 19:34:48,2.53,203.84
51401351403542,911,121.4598351,31.1803006,2018/01/01 19:37:02,2.67,187.05
51401351403542,911,121.4637222,31.1654307,2018/01/01 19:47:46,2.72,161.44
51401351403542,911,121.462059,31.1591902,2018/01/01 19:52:18,2.74,202.72
51401351403542,911,121.4533587,31.1506349,2018/01/01 20:00:32,0.42,232.97
51401351403542,911,121.4541644,31.141042,2018/01/01 20:07:51,2.55,126.93
51401351403542,911,121.4590327,31.1355216,2018/01/01 20:12:57,2.76,129.08
51401351403845,1316,121.4813333,31.0308833,2018/01/01 16:07:43,2.14,343.02
51401351403845,1316,121.4780477,31.0477508,2018/01/01 16:17:41,3.69,353.51
51401351403845,1316,121.4710659,31.0674431,2018/01/01 16:29:35,3.29,347.43
51401351403845,1316,121.4663597,31.0869917,2018/01/01 16:40:49,3.33,356.93
51401351403845,1316,121.458418,31.1053809,2018/01/01 16:52:02,3.37,354.88
51401351403845,1316,121.4636336,31.1190806,2018/01/01 16:59:34,3.83,31.01
51401351403845,1316,121.4647585,31.1305677,2018/01/01 17:06:11,3.0,350.46
51401351403845,1316,121.4548372,31.1408125,2018/01/01 17:13:17,3.65,321.59
