US,BATCH,LON,LAT,TIME,V,C,X,Y
51401351406001,4034,121.38961640000001,31.4986668,2018/01/01 18:16:20,2.39,127.5,13513030.283357782,3697681.27036244
51401351406001,4034,121.41208359999999,31.4860331,2018/01/01 18:32:20,2.59,118.21,13515531.320620986,3696031.967331448
51401351406001,4034,121.4379001,31.4718,2018/01/01 18:49:49,2.62,122.94,13518405.200254647,3694174.13277824
51401351406001,4034,121.44851670000001,31.465033399999996,2018/01/01 18:57:51,2.61,127.75,13519587.034760442,3693290.9932632605
51401351406001,4034,121.46911670000001,31.449717,2018/01/01 19:14:20,2.76,133.06,13521880.216270465,3691292.216455162
51401351406001,4034,121.486783,31.4344163,2018/01/01 19:29:48,2.48,129.08,13523846.81979039,3689295.8147392287
51401351406001,4034,121.4958668,31.4270998,2018/01/01 19:37:20,2.42,129.85,13524858.023780715,3688341.289068852
51401351406001,4034,121.5179163,31.414200199999996,2018/01/01 19:52:49,2.95,117.14,13527312.562892625,3686658.562060224
51401351406001,4034,121.52428370000001,31.4109001,2018/01/01 19:57:20,2.43,124.62,13528021.3786182,3686228.1077906094
51401351406001,4034,121.53208400000001,31.404083399999998,2018/01/01 20:05:18,2.04,148.68,13528889.704042114,3685339.0076311277
51401351406001,4034,121.53290030000001,31.4005499,2018/01/01 20:09:48,1.22,226.27,13528980.574142436,3684878.1596879163
51401351406001,4034,121.52928390000001,31.3977162,2018/01/01 20:14:49,1.86,246.64,13528577.998335987,3684508.5939530395
51401351406001,4034,121.5152833,31.393749699999997,2018/01/01 20:30:37,1.44,259.63,13527019.458673405,3683991.3093445175
51401351406001,4034,121.5134168,31.393166600000004,2018/01/01 20:32:49,1.5,248.86,13526811.680843867,3683915.267154454
51401351406001,4034,121.5055335,31.388316600000003,2018/01/01 20:45:48,1.16,228.94,13525934.11590222,3683282.795962631
51401351406001,4034,121.49908359999999,31.3775832,2018/01/01 21:01:19,1.54,200.89,13525216.116318652,3681883.207693531
51401351406001,4034,121.49846670000001,31.3758835,2018/01/01 21:03:18,1.7,196.25,13525147.443324788,3681661.58893751
51401351406001,4034,121.4974164,31.3723168,2018/01/01 21:07:17,1.71,192.07,13525030.524463627,3681196.550716274
51401351406001,4034,121.49815,31.365616499999998,2018/01/01 21:15:18,1.45,169.39,13525112.18844206,3680322.991016038
51401351406001,4034,121.5016837,31.3587502,2018/01/01 21:23:47,1.74,147.61,13525505.55812662,3679427.8534684717
51401351406001,4034,121.5082502,31.3540501,2018/01/01 21:31:48,1.64,131.54,13526236.537562815,3678815.1541700615
51401351406001,4034,121.52473300000001,31.3460499,2018/01/01 21:48:46,1.83,115.49,13528071.394465407,3677772.328284957
51401351406001,4034,121.53994990000001,31.342083399999996,2018/01/01 22:01:47,2.35,112.48,13529765.332024625,3677255.32799037
51401351406001,4034,121.54910009999999,31.3383332,2018/01/01 22:09:46,1.92,119.04,13530783.927629136,3676766.5406487733
51401351406001,4034,121.55361620000001,31.334433500000003,2018/01/01 22:14:47,2.13,140.48,13531286.657581436,3676258.288685537
51401351406001,4034,121.5574002,31.3288001,2018/01/01 22:20:17,2.45,163.75,13531707.890534544,3675524.1189811
51401351406001,4034,121.5571827,31.30635,2018/01/01 22:36:53,2.49,174.12,13531683.678545298,3672598.758579327
51401351406001,4034,121.5590501,31.298166700000003,2018/01/01 22:42:54,2.54,167.22,13531891.556562375,3671532.60700995
51401351406001,4034,121.5648001,31.289133399999997,2018/01/01 22:50:16,2.75,156.63,13532531.64363435,3670355.821689491
51401351406001,4034,121.5639845,31.2765997,2018/01/01 22:58:47,3.28,209.34,13532440.85145767,3668723.219289565
51401351406001,4034,121.5581,31.2693666,2018/01/01 23:03:46,3.34,222.11,13531785.791914187,3667781.1559704742
51401351406001,4034,121.54803329999999,31.2612833,2018/01/01 23:10:16,3.26,231.57,13530665.171996376,3666728.445188395
51401351406001,4034,121.5290834,31.249916600000002,2018/01/01 23:23:45,2.95,250.19,13528555.678778086,3665248.2805555165
51401351406001,4034,121.5042669,31.2492178,2018/01/01 23:37:17,3.06,257.1,13525793.118635198,3665157.289067083
51401351406001,4034,121.49028359999998,31.2444168,2018/01/01 23:45:15,3.18,239.48,13524236.504799806,3664532.163974845
51401351406001,4034,121.48786650000001,31.240233399999997,2018/01/01 23:48:46,2.79,173.14,13523967.434458647,3663987.4808004163
51401351406001,4034,121.48973319999999,31.23625,2018/01/01 23:52:17,2.5,139.16,13524175.234552085,3663468.8602615404
51401351406001,4034,121.5010166,31.226133500000003,2018/01/02 00:02:15,2.97,141.11,13525431.296894325,3662151.8363121194
51401351406001,4034,121.50365,31.22225,2018/01/02 00:05:15,2.81,153.33,13525724.445641335,3661646.2974734083
51401351406001,4034,121.5053669,31.217416600000004,2018/01/02 00:08:46,2.51,177.86,13525915.570075056,3661017.1333792526
51401351406001,4034,121.50445020000001,31.212983299999998,2018/01/02 00:12:16,2.33,210.37,13525813.52349786,3660440.0786180077
51401351406001,4034,121.49631670000001,31.200316700000002,2018/01/02 00:23:15,2.83,210.75,13524908.106419615,3658791.4960640837
51401351406001,4034,121.4915667,31.195966700000003,2018/01/02 00:27:16,2.85,229.32,13524379.338838425,3658225.386049382
51401351406001,4034,121.4661666,31.188116700000002,2018/01/02 00:43:10,2.76,240.55,13521551.812640715,3657203.8510727487
51401351406001,4034,121.4610666,31.1832334,2018/01/02 00:47:45,2.64,215.18,13520984.08323775,3656568.42098332
51401351406001,4034,121.4609,31.1759667,2018/01/02 00:53:16,2.54,165.18,13520965.537410587,3655622.916193031
51401351406001,4034,121.46428329999999,31.1629,2018/01/02 01:03:15,2.54,174.77,13521342.164643738,3653922.928411185
51401351406001,4034,121.46231670000002,31.158283299999997,2018/01/02 01:07:13,2.34,207.15,13521123.243733173,3653322.3482245114
51401351406001,4034,121.45633329999998,31.15305,2018/01/02 01:13:16,2.23,228.01,13520457.174692053,3652641.5907685086
51401351406001,4034,121.45200000000001,31.145733399999997,2018/01/02 01:20:14,2.21,202.59,13519974.793942666,3651689.896756825
51401351406001,4034,121.45543329999998,31.1397,2018/01/02 01:26:45,2.11,141.54,13520356.987150354,3650905.1680034217
51401351406001,4034,121.464,31.131383399999997,2018/01/02 01:36:16,2.26,147.74,13521310.627832001,3649823.558727619
51401351406001,4034,121.4650834,31.1288167,2018/01/02 01:38:15,2.64,163.55,13521431.231368307,3649489.767602685
51401351406001,4034,121.46480009999999,31.1218667,2018/01/02 01:43:18,2.64,199.07,13521399.694556573,3648585.9876612257
51401351406001,4034,121.45991670000001,31.114066700000002,2018/01/02 01:50:15,2.28,212.22,13520856.076955305,3647571.752305437
51401351406001,4034,121.4581,31.102733399999998,2018/01/02 01:59:44,2.27,184.31,13520653.842836412,3646098.2298358413
51401351406001,4034,121.46591670000001,31.088333399999996,2018/01/02 02:12:15,2.34,160.74,13521523.993899973,3644226.2376407976
51401351406001,4034,121.46918329999998,31.072216700000002,2018/01/02 02:26:45,1.96,165.71,13521887.630148547,3642131.411768821
51401351406001,4034,121.47518329999998,31.0543501,2018/01/02 02:44:14,2.03,161.45,13522555.547093214,3639809.551314254
51401351406001,4034,121.47905,31.038083399999998,2018/01/02 03:01:27,1.55,167.5,13522985.986168206,3637695.9855792485
51401351406001,4034,121.4840333,31.0240333,2018/01/02 03:21:13,0.99,155.19,13523540.7245866,3635870.717858949
51401351406198,4258,121.2653033,31.6132683,2018/01/01 17:31:27,2.94,137.49,13499191.812368775,3712652.45288212
51401351406198,4258,121.28310390000001,31.5954132,2018/01/01 17:46:30,3.11,141.04,13501173.366096316,3710318.7080826117
51401351406198,4258,121.2914615,31.586486800000003,2018/01/01 17:54:02,2.98,141.02,13502103.72987244,3709152.153724405
51401351406198,4258,121.30821770000001,31.5668904,2018/01/01 18:10:07,2.9,146.76,13503969.021523807,3706591.5729883504
51401351406198,4258,121.32165159999998,31.552082000000002,2018/01/01 18:22:49,2.83,149.32,13505464.476430967,3704656.977387138
51401351406198,4258,121.33842790000001,31.536584499999996,2018/01/01 18:37:54,2.71,139.44,13507332.005604105,3702632.6853052713
51401351406198,4258,121.3580716,31.519331400000002,2018/01/01 18:55:14,2.23,134.06,13509518.732285095,3700379.470992876
51401351406198,4258,121.3730456,31.506342800000002,2018/01/01 19:08:03,2.98,133.29,13511185.630339999,3698683.4648884186
51401351406198,4258,121.3953414,31.492697399999997,2018/01/01 19:23:38,3.16,133.8,13513667.587442486,3696901.94995076
51401351406198,4258,121.39745990000002,31.4913788,2018/01/01 19:25:08,2.66,138.23,13513903.417783698,3696729.810061607
51401351406198,4258,121.4205691,31.479555600000005,2018/01/01 19:40:13,2.88,132.18,13516475.92215998,3695186.42967473
51401351406198,4258,121.43406840000002,31.4721375,2018/01/01 19:48:46,2.71,113.37,13517978.657361835,3694218.183098408
51401351406198,4258,121.45506040000001,31.456807899999998,2018/01/01 20:03:54,2.7,128.01,13520315.47611224,3692217.5320694763
51401351406198,4258,121.47141770000002,31.446682899999995,2018/01/01 20:15:31,2.61,131.51,13522136.36241874,3690896.3078417433
51401351406198,4258,121.49199509999998,31.431112,2018/01/01 20:31:43,2.36,125.56,13524427.028108273,3688864.7197262133
51401351406198,4258,121.49876119999999,31.425828600000003,2018/01/01 20:37:46,2.31,120.37,13525180.226914825,3688175.4532917114
51401351406198,4258,121.51889950000002,31.413501699999998,2018/01/01 20:54:21,2.54,143.35,13527422.012215955,3686567.450737477
51401351406198,4258,121.5253175,31.408559399999998,2018/01/01 21:02:27,1.48,152.68,13528136.460707765,3685922.803702409
51401351406198,4258,121.5284753,31.401732799999998,2018/01/01 21:13:31,1.56,174.59,13528487.985395744,3685032.4345445056
51401351406198,4258,121.5263568,31.398225099999998,2018/01/01 21:18:01,1.59,206.91,13528252.155054532,3684574.962895966
51401351406198,4258,121.5215673,31.395233500000003,2018/01/01 21:23:06,1.85,253.27,13527718.990353452,3684184.814135462
51401351406198,4258,121.50879240000002,31.3905701,2018/01/01 21:35:11,1.92,222.2,13526296.894990714,3683576.662792546
51401351406198,4258,121.50081499999999,31.3818377,2018/01/01 21:45:47,2.03,205.52,13525408.854884986,3682437.9566948926
51401351406198,4258,121.49802790000001,31.3725505,2018/01/01 21:55:55,1.95,184.6,13525098.596332235,3681227.0207599592
51401351406198,4258,121.4992635,31.363283199999998,2018/01/01 22:06:30,2.27,159.94,13525236.142695045,3680018.798831274
51401351406198,4258,121.5031838,31.357824400000002,2018/01/01 22:12:30,1.8,128.62,13525672.54849474,3679307.164888351
51401351406198,4258,121.51218359999999,31.3519226,2018/01/01 22:21:09,2.8,109.2,13526674.40164784,3678537.825935706
51401351406198,4258,121.525139,31.3462825,2018/01/01 22:32:13,2.14,120.67,13528116.59017866,3677802.646437618
51401351406198,4258,121.5448398,31.3404037,2018/01/01 22:47:52,2.07,116.14,13530309.673202578,3677036.399631476
51401351406198,4258,121.5492913,31.338350300000002,2018/01/01 22:51:40,2.92,116.45,13530805.211915774,3676768.769355968
51401351406198,4258,121.5537375,31.3345808,2018/01/01 22:56:26,2.23,134.56,13531300.16063567,3676277.48606522
51401351406198,4258,121.5568841,31.3288229,2018/01/01 23:02:04,2.37,162.44,13531650.438545352,3675527.090289789
51401351406198,4258,121.5580449,31.319188399999994,2018/01/01 23:09:57,2.24,188.41,13531779.658210246,3674271.580983522
51401351406198,4258,121.55737090000001,31.3057247,2018/01/01 23:19:43,2.54,169.87,13531704.628873462,3672517.288840378
51401351406198,4258,121.5652446,31.287338599999998,2018/01/01 23:34:51,2.82,169.85,13532581.125148,3670122.023078708
51401351406198,4258,121.5654251,31.2855708,2018/01/01 23:36:21,2.07,174.65,13532601.218316086,3669891.7459584605
51401351406198,4258,121.5646054,31.278485999999997,2018/01/01 23:42:26,2.08,186.46,13532509.969729494,3668968.909234242
51401351406198,4258,121.56195559999999,31.2736174,2018/01/01 23:46:57,2.44,215.45,13532214.995342832,3668334.785735984
51401351406198,4258,121.55004679999999,31.262781099999998,2018/01/01 23:59:03,2.24,230.62,13530889.313791055,3666923.501068068
51401351406198,4258,121.53144250000001,31.2512228,2018/01/02 00:13:04,2.7,245.82,13528818.29258878,3665418.3640473764
51401351406198,4258,121.52356329999999,31.2491075,2018/01/02 00:18:10,2.22,261.61,13527941.184057046,3665142.92684875
51401351406198,4258,121.50454369999999,31.2500783,2018/01/02 00:31:13,2.61,257.9,13525823.931870244,3665269.3357797908
51401351406198,4258,121.4970554,31.248400300000004,2018/01/02 00:36:19,2.4,252.2,13524990.338127455,3665050.842380575
51401351406198,4258,121.49080990000002,31.245339299999998,2018/01/02 00:40:50,2.49,233.58,13524295.092247805,3664652.277712669
51401351406198,4258,121.48848770000001,31.242918100000004,2018/01/02 00:43:20,2.25,207.99,13524036.586126314,3664337.028851386
51401351406198,4258,121.48786899999999,31.2391006,2018/01/02 00:46:53,2.55,222.04,13523967.712757375,3663839.993174064
51401351406198,4258,121.49850159999998,31.229017300000002,2018/01/02 01:02:26,2.15,134.91,13525151.32837502,3662527.2515557082
51401351406198,4258,121.50380790000001,31.2228236,2018/01/02 01:09:27,2.41,147.97,13525742.022988932,3661720.965170228
51401351406198,4258,121.50557250000001,31.218198200000003,2018/01/02 01:13:27,2.51,178.62,13525938.457362358,3661118.87213823
51401351406198,4258,121.5044493,31.213105100000003,2018/01/02 01:17:59,2.08,222.26,13525813.423310315,3660455.9321960337
51401351406198,4258,121.49666609999998,31.201237899999995,2018/01/02 01:30:00,2.2,211.16,13524947.001449695,3658911.38458672
51401351406198,4258,121.4920267,31.196489399999997,2018/01/02 01:35:31,1.97,226.19,13524430.54580418,3658293.408973488
51401351406198,4258,121.47589939999999,31.1917877,2018/01/02 01:51:38,1.8,239.36,13522635.262980562,3657681.554525112
51401351406198,4258,121.4692085,31.1898876,2018/01/02 01:58:10,2.07,245.42,13521890.435399715,3657434.294154165
51401351406198,4258,121.4620105,31.1848245,2018/01/02 02:05:41,2.2,211.9,13521089.157705098,3656775.45623286
51401351406198,4258,121.45980060000001,31.180513,2018/01/02 02:10:13,2.14,192.42,13520843.152762424,3656214.448343069
51401351406198,4258,121.464427,31.165659499999997,2018/01/02 02:25:49,1.8,160.02,13521358.161254562,3654281.921964545
51401351406198,4258,121.46441599999999,31.1622527,2018/01/02 02:29:48,1.51,189.72,13521356.936740162,3653838.720275955
51401351406198,4258,121.4626267,31.1589716,2018/01/02 02:35:18,1.31,211.69,13521157.752775313,3653411.8863737388
51401351406198,4258,121.45394579999999,31.150519,2018/01/02 02:47:56,1.76,216.46,13520191.39940782,3652312.367038169
51401351406198,4258,121.45224340000001,31.1458059,2018/01/02 02:52:57,1.8,177.92,13520001.88910672,3651699.3267078493
51401351406198,4258,121.4538289,31.1420275,2018/01/02 02:57:56,1.39,136.85,13520178.386159353,3651207.8862853055
51401351406198,4258,121.46406090000002,31.1309407,2018/01/02 03:15:05,1.54,145.42,13521317.407188987,3649765.9863641774
51401351406198,4258,121.46555579999999,31.124660600000002,2018/01/02 03:23:12,1.53,188.05,13521483.818695752,3648949.299240857
51401351406198,4258,121.46440009999999,31.120415899999998,2018/01/02 03:28:44,1.62,200.98,13521355.166760262,3648397.333575
51401351406198,4258,121.45891599999999,31.1116625,2018/01/02 03:39:45,1.57,191.69,13520744.679540886,3647259.15056476
51401351406198,4258,121.4576009,31.1052837,2018/01/02 03:48:22,1.33,186.95,13520598.283278566,3646429.7970364457
51401351406198,4258,121.46434529999999,31.091117999999998,2018/01/02 04:08:31,1.45,123.01,13521349.066452164,3644588.2120022746
51401351406198,4258,121.4654027,31.0888995,2018/01/02 04:12:00,1.38,165.29,13521466.775681715,3644299.82497611
51401351406198,4258,121.46861559999999,31.076571500000004,2018/01/02 04:28:40,1.55,165.9,13521824.434073634,3642697.407495963
51401351406198,4258,121.46983090000002,31.0685723,2018/01/02 04:38:14,1.63,174.12,13521959.720650775,3641657.76704032
51401351406198,4258,121.4733332,31.0578859,2018/01/02 04:53:50,1.29,155.3,13522349.594903326,3640269.012868533
51401351406198,4258,121.47703929999999,31.0472844,2018/01/02 05:08:57,1.49,150.28,13522762.1560681,3638891.4460296924
51401351406198,4258,121.47941599999999,31.035132300000004,2018/01/02 05:26:10,1.32,171.66,13523026.72910183,3637312.581798507
51401351406198,4258,121.48051629999999,31.0314859,2018/01/02 05:31:42,1.21,163.84,13523149.213937536,3636838.8617902654
51401351406198,4258,121.48585200000001,31.021214399999998,2018/01/02 05:48:48,1.44,172.31,13523743.181344476,3635504.543128368
51401351406198,4258,121.4851074,31.0168527,2018/01/02 06:10:22,0.68,212.3,13523660.292851645,3634937.9802351967
51401351406326,4423,122.2683883,30.849361699999996,2018/01/01 17:55:55,4.67,343.37,13610854.7237756,3613201.305826489
51401351406326,4423,122.2629679,30.8665815,2018/01/01 18:02:58,4.42,342.97,13610251.32760779,3615434.3055815776
51401351406326,4423,122.2512572,30.8848473,2018/01/01 18:11:00,4.98,331.0,13608947.69844714,3617803.3851901307
51401351406328,4427,121.06988329999999,31.73655,2018/01/01 17:38:10,5.1,93.84,13477437.75748098,3728778.184134391
51401351406328,4427,121.09291670000002,31.7312668,2018/01/01 17:45:30,5.28,112.91,13480001.823839866,3728086.6813145117
51401351406328,4427,121.1118668,31.722800399999997,2018/01/01 17:51:47,5.63,123.42,13482111.339322053,3726978.620835425
51401351406328,4427,121.16085670000001,31.6896787,2018/01/01 18:10:05,5.57,135.24,13487564.870043306,3722644.710694978
51401351406328,4427,121.1771475,31.6811375,2018/01/01 18:15:35,5.5,127.48,13489378.353603667,3721527.362170862
51401351406328,4427,121.2035027,31.663474400000002,2018/01/01 18:24:25,6.71,132.57,13492312.201047014,3719217.0247513712
51401351406328,4427,121.247827,31.6302997,2018/01/01 18:39:45,5.63,138.98,13497246.359552095,3714878.953434914
51401351406328,4427,121.2584314,31.622421000000003,2018/01/01 18:43:25,6.12,134.3,13498426.8359601,3713848.926976666
51401351406328,4427,121.2826238,31.599754700000002,2018/01/01 18:53:00,5.86,146.6,13501119.921608793,3710886.121197335
51401351406328,4427,121.30752290000001,31.5683875,2018/01/01 19:04:45,5.97,142.67,13503891.676741615,3706787.1738802586
51401351406328,4427,121.3350356,31.539329600000002,2018/01/01 19:16:05,6.66,153.55,13506954.376495538,3702991.2273030113
51401351406328,4427,121.33698570000001,31.534774900000002,2018/01/01 19:17:31,6.55,164.19,13507171.460634505,3702396.33625675
51401351406328,4427,121.3370872,31.529388300000004,2018/01/01 19:19:25,4.39,205.7,13507182.759562818,3701692.827896959
51401351406328,4427,121.33131000000002,31.5257154,2018/01/01 19:22:58,2.41,218.14,13506539.644600695,3701213.157877577
51401351406328,4427,121.3273424,31.5248978,2018/01/01 19:26:28,1.47,262.75,13506097.973389087,3701106.384270784
51401351406715,4898,121.45504,31.356279999999998,2018/01/01 18:02:28,0.2,95.45,13520313.20519463,3679105.837393574
51401351406715,4898,121.47010990000001,31.3617359,2018/01/01 18:18:27,1.88,56.38,13521990.778788704,3679817.081584406
51401351406715,4898,121.4920986,31.371336699999997,2018/01/01 18:36:34,2.48,50.12,13524438.549675567,3681068.765106778
51401351406715,4898,121.49595910000001,31.372827299999997,2018/01/01 18:39:36,1.78,139.2,13524868.298569715,3681263.110323512
51401351406715,4898,121.49907169999999,31.3621828,2018/01/01 18:52:19,1.64,163.57,13525214.79161671,3679875.342367705
51401351406715,4898,121.5029149,31.357142,2018/01/01 18:59:22,1.71,129.39,13525642.614683667,3679218.20703274
51401351406715,4898,121.5159858,31.349509700000002,2018/01/01 19:14:36,1.63,122.59,13527097.660615675,3678223.3022491
51401351406715,4898,121.52109909999999,31.3468063,2018/01/01 19:20:11,1.75,120.2,13527666.87056787,3677870.9212106783
51401351406715,4898,121.5392637,31.3409098,2018/01/01 19:37:25,1.82,101.49,13529688.944590053,3677102.3631674494
51401351406715,4898,121.54827990000001,31.3376007,2018/01/01 19:45:58,1.91,126.51,13530692.6233828,3676671.071554103
51401351406715,4898,121.5535537,31.3319087,2018/01/01 19:53:32,1.69,155.06,13531279.700113265,3675929.2401036
51401351406715,4898,121.5560351,31.3246369,2018/01/01 20:01:35,1.77,175.18,13531555.928297682,3674981.580503636
51401351406715,4898,121.5585763,31.2987663,2018/01/01 20:30:54,1.83,174.96,13531838.813387645,3671610.722043903
51401351406715,4898,121.56206470000001,31.276832899999995,2018/01/01 20:54:14,2.2,180.14,13532227.140299276,3668753.593245464
51401351406715,4898,121.5579209,31.2706762,2018/01/01 21:01:15,2.08,214.09,13531765.85459339,3667951.7173328325
51401351406715,4898,121.54651319999999,31.2605368,2018/01/01 21:16:26,1.77,227.98,13530495.955238445,3666631.230952255
51401351406715,4898,121.53368640000001,31.2524247,2018/01/01 21:30:35,1.95,237.11,13529068.082394134,3665574.8684602296
51401351406715,4898,121.52696170000002,31.249996600000003,2018/01/01 21:36:38,1.95,250.43,13528319.492214505,3665258.697483243
51401351406715,4898,121.515818,31.2501883,2018/01/01 21:45:43,2.17,285.09,13527078.981205124,3665283.6590822204
51401351406715,4898,121.497258,31.248284899999998,2018/01/01 21:59:48,2.33,252.43,13525012.89145629,3665035.816219176
51401351406715,4898,121.4906838,31.2349028,2018/01/01 22:14:55,2.16,183.26,13524281.054860014,3663293.4659055336
51401351406715,4898,121.5016155,31.224615399999998,2018/01/01 22:24:59,2.74,142.64,13525497.966137353,3661954.213519677
51401351406715,4898,121.4798402,31.1923322,2018/01/01 22:53:09,3.28,227.52,13523073.95082982,3657752.411327825
51401351407438,5773,121.32529,31.528876699999998,2018/01/01 18:39:36,0.0,-1.0,13505869.501266215,3701626.013299469
51401351407438,5773,121.33087830000001,31.5274217,2018/01/01 20:07:13,0.4,105.71,13506491.587976525,3701435.993331097
51401351407438,5773,121.3398761,31.5230767,2018/01/01 20:13:12,2.77,114.09,13507493.218490647,3700868.563002558
51401351407438,5773,121.36458959999999,31.5092021,2018/01/01 20:28:16,3.29,122.08,13510244.312725985,3699056.802080608
51401351407438,5773,121.3958253,31.492380800000003,2018/01/01 20:45:47,2.61,121.66,13513721.454944072,3696860.6184015074
51401351407438,5773,121.42723600000001,31.475723499999997,2018/01/01 21:01:50,3.4,124.19,13517218.078073045,3694686.235717822
51401351407438,5773,121.4300257,31.4740499,2018/01/01 21:03:21,3.59,125.34,13517528.62605647,3694467.79152742
51401351407438,5773,121.44763859999999,31.4622137,2018/01/01 21:13:55,3.09,130.79,13519489.285115587,3692923.000326947
51401351407438,5773,121.46961359999999,31.4435758,2018/01/01 21:30:24,2.7,138.86,13521935.53092543,3690490.887012229
51401351407438,5773,121.48603130000001,31.4291742,2018/01/01 21:47:24,1.99,138.35,13523763.140929172,3688611.912002628
51401351407438,5773,121.4901894,31.4256804,2018/01/01 21:51:56,1.83,137.37,13524226.018503778,3688156.119846018
51401351407438,5773,121.50219569999999,31.4178394,2018/01/01 22:03:59,1.99,138.94,13525562.5537059,3687133.264983202
51401351407438,5773,121.5161138,31.4054386,2018/01/01 22:20:30,1.8,140.21,13527111.909510495,3685515.7608216205
51401351407438,5773,121.5200111,31.398206,2018/01/01 22:29:01,1.82,174.85,13527545.754961904,3684572.4719348373
51401351407438,5773,121.5197494,31.3964604,2018/01/01 22:30:32,2.27,205.74,13527516.622651167,3684344.818486062
51401351407438,5773,121.50811100000001,31.390673200000002,2018/01/01 22:38:01,3.36,231.86,13526221.0418897,3683590.107678431
51401351407438,5773,121.5015235,31.3831626,2018/01/01 22:43:33,3.33,207.58,13525487.724744199,3682610.7170144813
51401351407438,5773,121.49739450000001,31.371570799999997,2018/01/01 22:50:32,3.04,190.96,13525028.08656678,3681099.286984589
51401351407438,5773,121.4992874,31.362912199999997,2018/01/01 22:56:03,3.0,157.91,13525238.80323087,3679970.432278682
51401351407438,5773,121.5039436,31.356862699999997,2018/01/01 23:00:34,2.63,132.4,13525757.12904383,3679181.797592519
51401351407438,5773,121.5107566,31.352524699999996,2018/01/01 23:05:03,3.11,118.54,13526515.5487345,3678616.311470671
51401351407438,5773,121.523371,31.3466728,2018/01/01 23:12:37,3.01,113.87,13527919.777318968,3677853.5201012576
51401351407438,5773,121.5476861,31.338187100000003,2018/01/01 23:26:44,3.02,128.34,13530626.52186918,3676747.4989038
51401351407438,5773,121.5518159,31.3342592,2018/01/01 23:30:14,3.08,145.72,13531086.249102192,3676235.5724767065
51401351407438,5773,121.55453600000001,31.329356800000003,2018/01/01 23:33:47,2.89,162.28,13531389.049249055,3675596.6686406215
51401351407438,5773,121.5568997,31.3048273,2018/01/01 23:49:48,3.01,172.08,13531652.175129408,3672400.368397515
51401351407438,5773,121.5640473,31.2847799,2018/01/02 00:02:23,3.37,165.0,13532447.842321692,3669788.723159945
51401351407438,5773,121.5621631,31.2769855,2018/01/02 00:07:21,3.29,207.33,13532238.094137168,3668773.4692109367
51401351407438,5773,121.55328600000001,31.267416700000002,2018/01/02 00:15:24,2.75,226.53,13531249.899885586,3667527.20678315
51401351407438,5773,121.53177790000001,31.2531293,2018/01/02 00:30:56,2.74,244.52,13528855.629145985,3665666.618291907
51401351407438,5773,121.52351609999998,31.250691200000002,2018/01/02 00:35:58,2.64,255.84,13527935.929777078,3665349.1428292217
51401351407438,5773,121.50137590000001,31.2494267,2018/01/02 00:48:30,3.01,259.01,13525471.293987362,3665184.490086865
51401351407438,5773,121.4943259,31.247287100000005,2018/01/02 00:52:32,2.84,245.63,13524686.49157738,3664905.8940747455
51401351407438,5773,121.48978570000001,31.244495299999997,2018/01/02 00:55:33,2.91,228.67,13524181.078825347,3664542.384989789
51401351407438,5773,121.48820400000001,31.2425961,2018/01/02 00:57:03,2.82,207.71,13524005.004786786,3664295.1039137007
51401351407438,5773,121.48794679999999,31.2382315,2018/01/02 01:00:05,2.61,164.28,13523976.373413758,3663726.8398038317
51401351407438,5773,121.5023774,31.223343100000005,2018/01/02 01:12:35,3.08,146.82,13525582.780457376,3661788.590855015
51401351407438,5773,121.50468240000001,31.217057500000003,2018/01/02 01:16:40,2.8,180.36,13525839.371883618,3660970.390585059
51401351407438,5773,121.50355990000001,31.2127402,2018/01/02 01:19:38,2.67,209.96,13525714.41575522,3660408.436603378
51401351407438,5773,121.4943382,31.198611699999997,2018/01/02 01:30:42,2.82,204.8,13524687.860807113,3658569.6038647965
51401351407438,5773,121.4846466,31.193994099999998,2018/01/02 01:37:12,2.82,247.32,13523608.996830296,3657968.680002196
51401351407438,5773,121.4691862,31.1902707,2018/01/02 01:46:44,3.0,250.55,13521887.952975072,3657484.1466297926
51401351407438,5773,121.46401110000001,31.1866186,2018/01/02 01:50:43,2.83,223.46,13521311.863478348,3657008.9101846833
51401351407438,5773,121.45995740000001,31.1809777,2018/01/02 01:55:15,2.92,203.19,13520860.60765858,3656274.9133946733
51401351407438,5773,121.45953190000002,31.1758525,2018/01/02 01:58:46,2.83,169.76,13520813.241215255,3655608.057668705
51401351407438,5773,121.4631943,31.1616883,2018/01/02 02:08:46,2.69,176.39,13521220.93771828,3653765.297183703
51401351407438,5773,121.45207340000002,31.147712300000002,2018/01/02 02:20:46,2.67,195.51,13519982.964793293,3651947.291483747
51401351407438,5773,121.4638947,31.120777899999997,2018/01/02 02:42:49,3.88,136.26,13521298.90588962,3648444.40580236
51401351407438,5773,121.4583144,31.107314199999998,2018/01/02 02:53:07,2.97,195.29,13520677.709735235,3646693.790856504
51401351407438,5773,121.4584037,31.1035542,2018/01/02 02:55:49,2.7,172.43,13520687.650565762,3646204.9419403314
51401351407438,5773,121.46501880000001,31.087601300000003,2018/01/02 03:08:21,2.68,153.7,13521424.040129205,3644131.0726166368
51401351407438,5773,121.4713405,31.064433,2018/01/02 03:26:54,2.51,157.43,13522127.768554054,3641119.824610299
51401351407438,5773,121.4777148,31.039823699999996,2018/01/02 03:47:25,2.41,168.28,13522837.35238412,3637922.0890789162
